state;value
275150930819 241057776640 ;-1.3120000000000003
275150930819 241057252352 ;-1.3248000000000002
275150668675 241057252352 ;-1.3299200000000002
275687539587 240520381444 ;1.3120000000000003
275687541635 241594123268 ;1.2000000000000002
275687541635 241602511876 ;1.0
275687539587 241594123268 ;1.2800000000000002
276761281411 240528770052 ;-1.2800000000000002
276761281411 4638575281156 ;-1.2000000000000002
278908765059 4638575281156 ;-1.0
826517095299 242676253700 ;-1.2800000000000002
826517095299 242693030916 ;-1.2000000000000002
826550649731 242693030916 ;-1.0
12583041 34630270976 ;1.2000000000000002
12583041 4432676782080 ;1.0
4194433 4398048608256 ;1.2096
4194435 4432408346624 ;1.2000000000000002
34363949187 4399927656448 ;1.2000000000000002
34363949187 4402075140096 ;1.0
34363949185 4399927656448 ;1.2800000000000002
34363932801 4398853914624 ;1.2188160000000001
103083409537 4398853914624 ;1.3120000000000003
103083409539 4399927656448 ;1.2000000000000002
103083409539 4402075140096 ;1.0
103083409537 4399927656448 ;1.2800000000000002
105230893185 4399927656448 ;1.3299200000000002
105230942337 4537374998528 ;1.2000000000000002
105230942337 4537375064064 ;1.0
105230909569 4537374998528 ;1.2800000000000002
105230909569 4399936045056 ;1.3120000000000003
105230893185 4399936045056 ;1.3248000000000002
105239281793 4399927672832 ;-1.2800000000000002
105239281793 4404222640128 ;-1.2000000000000002
105239314561 4404222640128 ;-1.0
242678235265 4399927705600 ;-1.2800000000000002
242678235265 4399927771136 ;-1.2000000000000002
517556142209 4399927771136 ;-1.0
242695012481 4674805612544 ;-1.2800000000000002
242695012481 4674805612800 ;-1.2000000000000002
242728566913 4674805612800 ;-1.0
242695012737 4674839166976 ;1.3120000000000003
242695013249 4674839232512 ;1.2000000000000002
242695013249 4674839363584 ;1.0
242695012737 4674839232512 ;1.2800000000000002
242695143809 4674839232512 ;-1.2800000000000002
242695143809 4674839233024 ;-1.2000000000000002
242695144833 4674839233024 ;-1.0
4432674701440 69262639104 ;1.2000000000000002
4432674701440 69262671872 ;1.0
4432674685056 69262639104 ;1.2800000000000002
4432674685056 543162368 ;1.3120000000000003
4398314946688 543162368 ;1.3248000000000002
4398314946688 538968064 ;1.3299200000000002
805306496 2113536 ;1.8162176
805306499 2211840 ;1.2000000000000002
805306499 2342912 ;1.0
805306497 2211840 ;1.2800000000000002
805306497 2146304 ;1.3120000000000003
805306496 2146304 ;1.5769600000000001
805306752 2146304 ;1.3120000000000003
4398851817856 2211840 ;1.2000000000000002
4398851817856 2342912 ;1.0
805306752 2211840 ;1.2800000000000002
805437824 2211840 ;1.3299200000000002
805437829 2212354 ;1.2000000000000002
805437829 2212362 ;1.0
805437825 2212354 ;1.2800000000000002
805437825 2212352 ;1.3120000000000003
805437824 2212352 ;1.3248000000000002
805438336 2211841 ;-1.2800000000000002
805438336 2211843 ;-1.2000000000000002
805439360 2211843 ;-1.0
805440384 2212865 ;-1.3248000000000002
805444480 1080148993 ;-1.2000000000000002
813833088 1080148993 ;-1.0
805444480 1075954689 ;-1.2800000000000002
805440384 1075954689 ;-1.3120000000000003
278921345 4243712 ;1.2000000000000002
278921345 4243714 ;1.0
270532737 4243712 ;1.2800000000000002
270532736 4243456 ;1.4297600000000001
270532736 4210688 ;1.371904
34361853568 272662785 ;1.2000000000000002
34361853568 272662787 ;1.0
34361852544 272662785 ;1.2800000000000002
34361852544 272630017 ;1.3120000000000003
34361852032 272630017 ;1.3248000000000002
2113668 268435459 ;1.3299200000000002
2113692 268468483 ;1.2000000000000002
2113692 272662787 ;1.0
2113676 268468483 ;-1.024
2113676 268468227 ;1.3120000000000003
2113668 268468227 ;1.3248000000000002
2146436 272629763 ;1.3299200000000002
4432408395908 8796902522883 ;1.2000000000000002
4432408395908 8865621999619 ;1.0
4398048657540 8796902522883 ;1.2800000000000002
4398048657540 809500675 ;1.3120000000000003
2146436 809500675 ;1.3248000000000002
2211972 34632368131 ;-1.2800000000000002
2211972 34632368139 ;-1.2000000000000002
2343044 34632368139 ;-1.0
2212228 34632499203 ;1.3120000000000003
2474372 35169370115 ;1.2000000000000002
2474372 35177758723 ;1.0
2212228 35169370115 ;1.2800000000000002
539083140 34640887811 ;1.3120000000000003
539083148 34657665027 ;1.2000000000000002
539083148 34691219459 ;1.0
539083140 34657665027 ;1.2800000000000002
572637572 34657665027 ;1.3120000000000003
572638084 34657665035 ;1.2000000000000002
572638084 34657666059 ;1.0
572637572 34657665035 ;1.2800000000000002
572638596 34657665539 ;1.3299200000000002
573164932 35731669507 ;1.2000000000000002
573164932 35731673603 ;1.0
573162884 35731669507 ;1.2800000000000002
573162884 34657927683 ;1.3120000000000003
572638596 34657927683 ;1.3248000000000002
639747460 34657667587 ;1.3299200000000002
639747484 34658454019 ;1.2000000000000002
639747484 34658454051 ;1.0
639747468 34658454019 ;1.2800000000000002
639747468 34657929731 ;1.3120000000000003
639747460 34657929731 ;1.3248000000000002
4398314946689 14680064 ;1.2000000000000002
4398314946689 31457280 ;1.0
536871808 34630270976 ;1.2000000000000002
536871808 34630287360 ;1.0
536871296 34630270976 ;1.2800000000000002
4195201 270550016 ;1.2000000000000002
4195201 34630288384 ;1.0
268436359 103085526016 ;-1.2000000000000002
268436367 103085526016 ;-1.0
268436359 103085523968 ;-1.2800000000000002
268436355 103085523968 ;-1.3120000000000003
268436355 103081329664 ;-1.3248000000000002
268469121 34361852930 ;1.3299200000000002
4398314980229 34374435842 ;1.2000000000000002
4398314980229 34391213058 ;1.0
4398314980225 34374435842 ;1.2800000000000002
4398314980225 34366047234 ;1.3120000000000003
268469121 34366047234 ;1.3248000000000002
268469125 34366047234 ;1.3120000000000003
268469133 34366112770 ;1.2000000000000002
268469133 34366112786 ;1.0
268469125 34366112770 ;1.2800000000000002
268534661 34366047242 ;-1.2800000000000002
268534661 34366049290 ;-1.2000000000000002
276923269 34366049290 ;-1.0
4398048608640 114688 ;1.2000000000000002
4398048608640 245760 ;1.0
4398048608384 114688 ;-1.024
4398048608384 49152 ;1.3120000000000003
2293889 4243712 ;1.2000000000000002
2293889 4243714 ;1.0
2162817 4243712 ;1.2800000000000002
2162817 4243456 ;1.3120000000000003
6291589 114690 ;1.2000000000000002
6291589 245762 ;1.0
6291585 114690 ;1.2800000000000002
6291585 49154 ;1.3120000000000003
14680065 4398046560258 ;-1.2000000000000002
31457281 4398046560258 ;-1.0
48300161 16826382 ;1.2000000000000002
48300161 16826398 ;1.0
48300033 16826382 ;1.2800000000000002
48300033 16826374 ;1.3120000000000003
14745609 16826374 ;1.3299200000000002
14745993 50511878 ;1.2000000000000002
14745993 50512390 ;1.0
14745737 50511878 ;1.2800000000000002
14745737 16957446 ;1.3120000000000003
14745609 16957446 ;1.3248000000000002
14876681 16826502 ;-1.3319680000000003
14876729 17089414 ;-1.2000000000000002
14877753 17089414 ;-1.0
14876729 17088902 ;-1.2800000000000002
14876697 17088902 ;-1.3120000000000003
14876697 17088646 ;-1.3248000000000002
14876681 17088646 ;-1.3299200000000002
14877193 16826758 ;-1.3248000000000002
14877209 285262246 ;-1.2000000000000002
14878233 285262246 ;-1.0
14877209 285262214 ;-1.2800000000000002
14877193 285262214 ;-1.3120000000000003
14877209 16827782 ;1.3120000000000003
48431641 17089926 ;1.2000000000000002
48431641 84198790 ;1.0
14877209 17089926 ;1.2800000000000002
14877241 50382214 ;-1.2800000000000002
14877241 4398096893318 ;-1.2000000000000002
14879289 4398096893318 ;-1.0
15139385 50384262 ;-1.2800000000000002
15139385 50388358 ;-1.2000000000000002
15663673 50388358 ;-1.0
283574841 50908550 ;-1.2800000000000002
283574841 587779462 ;-1.2000000000000002
1357316665 587779462 ;-1.0
34632368130 2097281 ;1.2000000000000002
34632368130 2113665 ;1.0
13194407969024 2113664 ;1.2000000000000002
13194407969024 2113665 ;1.0
13194407968768 2113664 ;1.2800000000000002
13194407968768 2113536 ;1.3120000000000003
4432674684928 49153 ;0.4
4501394161794 14696449 ;1.2000000000000002
4501394161794 31473665 ;1.0
4501394161792 14696449 ;1.2800000000000002
4501394161792 6307841 ;1.3120000000000003
4432674685314 14696449 ;1.2000000000000002
4432674685314 31473665 ;1.0
4432674685058 14696449 ;1.2800000000000002
4432691462274 14696449 ;1.3299200000000002
4432725016710 551600129 ;1.2000000000000002
4432725016710 551600385 ;1.0
4432725016706 551600129 ;1.2800000000000002
4432725016706 551567361 ;1.3120000000000003
4432691462274 551567361 ;1.3248000000000002
4432691495042 14696705 ;1.3299200000000002
22024877604994 8864827195649 ;1.2000000000000002
22024877604994 8865364066561 ;1.0
22024877539458 8864827195649 ;1.2800000000000002
22024877539458 8796107718913 ;1.3120000000000003
4432691495042 8796107718913 ;1.3248000000000002
4501410971778 551567617 ;-1.2800000000000002
4501410971778 551633153 ;-1.2000000000000002
4502484713602 551633153 ;-1.0
4638849925250 1625309441 ;1.2000000000000002
4638849925250 276503216385 ;1.0
6291840 114688 ;0.5056
6291840 245760 ;1.0
274727040 114688 ;0.5056
274727040 245760 ;1.0
6422915 276938756 ;1.2000000000000002
6422915 276939268 ;1.0
6422659 276938756 ;1.2800000000000002
6422659 276938752 ;1.3120000000000003
6422657 276938752 ;1.3248000000000002
14811264 114945 ;-1.584
31588480 114945 ;-1.0
14811265 16892160 ;1.3327872000000003
2430730371 35987243264 ;1.2000000000000002
2430730371 40282210560 ;1.0
283246723 35987243264 ;1.2800000000000002
283246723 34913501440 ;1.3120000000000003
283246721 34913501440 ;1.3248000000000002
283246721 34376630528 ;1.3299200000000002
14811265 34376630528 ;1.3319680000000003
34374549633 285327616 ;-1.2800000000000002
34374549633 4398331838720 ;-1.2000000000000002
34911420545 4398331838720 ;-1.0
34374549635 822198528 ;1.3299200000000002
4432454615171 1895940864 ;1.2000000000000002
4432454615171 4043424512 ;1.0
4432421060739 1895940864 ;1.2800000000000002
4432421060739 822199040 ;1.3120000000000003
34374549635 822199040 ;1.3248000000000002
36522033283 1895940352 ;1.2000000000000002
36522033283 6190907648 ;1.0
2097536 4398050721792 ;-1.2000000000000002
2097537 4398050721792 ;-1.0
2097536 4398046527488 ;-1.2800000000000002
270548992 34359771137 ;0.4
270548992 34359738369 ;0.16000000000000003
274743296 34359738497 ;1.3299200000000002
811646976 34359739265 ;1.2000000000000002
811646976 34359740289 ;1.0
274776064 34359739265 ;1.2800000000000002
274776064 34359738753 ;1.3120000000000003
274743296 34359738753 ;1.3248000000000002
283131904 34359738753 ;1.3120000000000003
283164672 34376515969 ;1.2000000000000002
283164672 34376581505 ;1.0
283131904 34376515969 ;1.2800000000000002
49537 14745600 ;1.2000000000000002
49537 31522816 ;1.0
49536 14745600 ;1.2800000000000002
49536 6356992 ;1.3120000000000003
49280 6356992 ;1.5977472000000001
49280 2162688 ;1.3299200000000002
4398046511489 114688 ;1.2000000000000002
4398046511489 245760 ;1.0
4398046511488 114688 ;1.2800000000000002
4398046511488 49152 ;1.3120000000000003
896 4398046560256 ;-1.2000000000000002
1920 4398046560256 ;-1.0
4398046708608 34361885696 ;1.2000000000000002
4398046708608 34630321152 ;1.0
4398046577536 34361885696 ;1.2800000000000002
4398046577536 34359788544 ;1.3120000000000003
197504 268485632 ;1.5872000000000002
199552 270582784 ;1.2000000000000002
199552 34630321152 ;1.0
197504 270582784 ;1.2800000000000002
2294656 34628224000 ;1.3299200000000002
2296705 103884571648 ;1.2000000000000002
2296705 103888765952 ;1.0
2296704 103884571648 ;1.2800000000000002
2296704 35165094912 ;1.3120000000000003
2294656 35165094912 ;1.3248000000000002
2294657 34632418304 ;-1.2800000000000002
2294657 34640806912 ;-1.2000000000000002
19071873 34640806912 ;-1.0
103347650562 2097281 ;1.2000000000000002
103347650562 2113665 ;1.0
34628174592 2113664 ;1.2000000000000002
34628174592 2113665 ;1.0
34628174080 2113664 ;1.2800000000000002
34628174080 16512 ;1.3120000000000003
13228767707266 14696449 ;1.2000000000000002
13228767707266 31473665 ;1.0
13228767707264 14696449 ;1.2800000000000002
13228767707264 6307841 ;1.3120000000000003
4433211555968 6307841 ;1.799168
13229304578176 14696449 ;0.64
13229304578176 31473665 ;1.0
4433211555968 14696449 ;-0.05939199999999989
4433228333184 14696449 ;1.3299200000000002
4501947809922 138527391745 ;1.2000000000000002
4501947809922 413405298689 ;1.0
4501947809920 138527391745 ;1.2800000000000002
4501947809920 1088438273 ;1.3120000000000003
4433228333184 1088438273 ;1.3248000000000002
4434302075008 68734173185 ;1.4848000000000001
4434302075008 68767727617 ;-1.2000000000000002
4436449558656 68767727617 ;-1.0
4434302107776 70881656833 ;1.3299200000000002
4434369216642 208354164737 ;1.2000000000000002
4434369216642 9004447186945 ;1.0
4434369216640 208354164737 ;1.2800000000000002
4434369216640 70915211265 ;1.3120000000000003
4434302107776 70915211265 ;1.3248000000000002
4434302107778 8866974679041 ;1.3120000000000003
4434302107782 8867008233473 ;1.2000000000000002
4434302107782 9004447186945 ;1.0
4434302107778 8867008233473 ;1.2800000000000002
4434335662210 9004413632513 ;1.3120000000000003
4434335727746 9279291539457 ;1.2000000000000002
4434335727746 9829047353345 ;1.0
4434335662210 9279291539457 ;-1.024
4984091476098 9279291539457 ;1.3299200000000002
4992681410946 9283653615617 ;1.2000000000000002
4992681410946 26875839660033 ;1.0
4984091476354 9283653615617 ;1.2800000000000002
4984091476354 9283586506753 ;1.3120000000000003
4984091476098 9283586506753 ;1.3248000000000002
4984091541634 26871477583873 ;1.3120000000000003
4992681476226 26875772551169 ;1.2000000000000002
4992681476226 26875839660033 ;1.0
4984091541634 26875772551169 ;1.2800000000000002
4988386508930 26871544692737 ;-1.2800000000000002
4988386508930 62055916781569 ;-1.2000000000000002
4988386509186 62055916781569 ;-1.0
49155 34630270976 ;1.2000000000000002
49155 4432676782080 ;1.0
8830452809857 4398329626624 ;1.2000000000000002
8830452809857 4398346403840 ;1.0
8830452777089 4398329626624 ;1.2800000000000002
8830452810113 4398329692160 ;1.2000000000000002
8830452810113 4398346469376 ;1.0
34376565123 4398329692672 ;1.2000000000000002
34376565123 4398329693696 ;1.0
34376565121 4398329692672 ;1.2800000000000002
34376565121 4398329692160 ;1.3120000000000003
34376630401 4398329626882 ;-1.2000000000000002
34376761473 4398329626882 ;-1.0
8830469652609 4398329757952 ;1.3299200000000002
8830469652621 4398363312386 ;1.2000000000000002
8830469652621 4398363312898 ;1.0
8830469652613 4398363312386 ;1.2800000000000002
8830469652613 4398329757954 ;1.3120000000000003
8830469652609 4398329757954 ;1.3248000000000002
8830469653633 4398329758464 ;1.3120000000000003
8830469657729 4398329760512 ;1.2000000000000002
8830469657729 4398866631424 ;1.0
8830469653633 4398329760512 ;1.2800000000000002
8830469655681 4398866629376 ;1.3120000000000003
8830469659777 4398900183808 ;1.2000000000000002
8830469659777 4398900183810 ;1.0
8830469655681 4398900183808 ;1.2800000000000002
8830503210113 4398866629378 ;1.3120000000000003
8830503210117 4399940371202 ;1.2000000000000002
8830503210117 4402087854850 ;1.0
8830503210113 4399940371202 ;1.2800000000000002
8832650693761 4399940371202 ;1.3120000000000003
8901370170497 21992126415618 ;1.2000000000000002
8901370170497 22129565369090 ;1.0
8832650693761 21992126415618 ;1.2800000000000002
4398046511491 14680576 ;1.2000000000000002
4398046511491 31457792 ;1.0
4398046511489 14680576 ;1.2800000000000002
4398046511489 6291968 ;1.3120000000000003
385 6291968 ;1.3248000000000002
16784257 34642854912 ;1.2000000000000002
16784257 34642871296 ;1.0
16780161 34642854912 ;1.2800000000000002
16780161 283116544 ;1.3120000000000003
16810881 14697472 ;-1.2800000000000002
16810881 283132928 ;-1.2000000000000002
16876417 283132928 ;-1.0
285246337 14763008 ;1.4363136
318800771 551764992 ;1.2000000000000002
318800771 551767040 ;1.0
318800769 551764992 ;1.2800000000000002
318800769 14894080 ;1.3120000000000003
285246339 14765056 ;1.3120000000000003
285246347 14765060 ;1.44
285246347 14765076 ;1.0
285246339 14765060 ;1.2800000000000002
807403648 114688 ;1.2000000000000002
807403648 245760 ;1.0
34361835904 114688 ;0.64
34361835904 245760 ;1.0
2228608 114688 ;1.4391808000000001
3015041 272744960 ;1.2000000000000002
3015041 272745984 ;1.0
3015040 272744960 ;1.2800000000000002
3015040 4309504 ;1.3120000000000003
2490752 4309504 ;1.3248000000000002
2490752 115200 ;1.3299200000000002
6422915 34368242176 ;1.2000000000000002
6422915 34368242180 ;1.0
6422913 34368242176 ;1.2800000000000002
6422913 8503808 ;1.3120000000000003
6422912 8503808 ;1.3248000000000002
283246976 16892417 ;-1.227008
853672320 103096108545 ;-1.2000000000000002
853674368 103096108545 ;-1.0
853672320 103096107521 ;-1.2800000000000002
316801408 103096107521 ;-1.3120000000000003
316801408 34376630785 ;-1.3248000000000002
283249024 16893441 ;-1.2800000000000002
283249024 17155585 ;-1.2000000000000002
820119936 17155585 ;-1.0
4398329760128 553764353 ;-1.2800000000000002
4398329760128 553764355 ;-1.2000000000000002
4432689498496 553764355 ;-1.0
4399403501952 34913502721 ;1.3299200000000002
4468122982784 34913502727 ;1.2000000000000002
4468122982784 34913502735 ;1.0
4468122978688 34913502727 ;1.2800000000000002
4468122978688 34913502723 ;1.3120000000000003
4399403501952 34913502723 ;1.3248000000000002
