state;mask;score;visit count
4467571294208;4501937324033;0;1
8830452760579;13297218748423;0;1
13194139549952;13228499288451;1;1
13194139582464;13228499320963;0;1
34359754761;4432406265871;1;1
103079231489;4501125742599;0;1
4398314995712;13228767756417;1;2
21990232604672;30820685365377;1;1
13194408001536;13228767756291;0;1
34361851905;13228501385219;1;1
103081312257;13297220845571;1;2
34366029825;13228505563139;2;2
17626547879937;30820687413251;1;2
34630270977;13228769804291;1;1
48378511622146;66005059502083;0;1
13194139533318;13228505563143;1;1
13194139533318;13297220845575;0;1
13262859026432;13434659815425;0;1
30786325594112;30820685332487;0;1
13262859010050;13297218748431;1;1
4466768084994;4501127823375;0;1
103079231489;13297218764803;1;1
34359738375;4432406298631;0;2
4398851817474;13298024054787;1;1
21990500990978;30820953751559;1;1
4535753900034;13434926137347;0;1
48378513719296;66073778978817;1;1
4466765987970;4501125742979;0;1
13194407985152;13228767821825;1;1
4398583398528;4433211605121;0;1
13194407968896;30820955848833;0;1
34630270977;4501396258945;0;1
4398851833856;4433211572609;0;1
4398853914624;4433213652999;0;1
4466765987972;4501127823495;1;1
34628173827;4432674685063;0;1
34366029825;4501132034049;5;16
4466774392832;4501140422657;0;2
4466770198528;4501132066817;1;4
4467034439680;4501396307969;7;11
34361835525;4432408363015;128;245
34366029825;4432412557315;88;182
4466766004226;4501127839751;17;33
4466766004352;4501132034177;0;4
4398046527494;4432412557319;11;24
4398314962946;4501396275203;5;15
4398046527618;4432408363143;10;25
4398050721794;4432680992771;158;324
4398046527618;4432412557443;16;30
4398046527498;4432408363023;12;27
4466766004226;4501396275203;215;423
4741643911168;4913444700161;0;1
4466766004228;4501394178055;1;1
34628173827;4432674701319;4;4
34359771139;4432406298631;1;3
34359738499;4432406265991;1;3
34359738379;4432406265871;0;2
4467034439680;4501394178055;0;1
34361835523;4432408363015;0;2
4466766036992;4501394210819;0;1
4398054916224;4432420946049;13;19
4398046560384;4432412590209;9;15
4398046527872;4432412557697;8;13
4398046560258;4501127872515;12;23
103079280641;4501125840897;2;3
4398314963072;4432680992897;7;12
103079215107;4501125742599;0;2
13194141646848;13297220862081;0;1
103079247873;4638564728833;0;1
4466766004352;4501127872641;3;7
35165044737;4433211604993;1;3
34359771139;4432406364163;2;3
103079247873;4501125840897;0;1
13194407985152;13228767723527;0;1
240518168577;4638564728833;4;14
103079215107;4501125775363;0;2
13194676420608;13229304594435;2;2
30786325594112;30889404809219;0;1
103079215109;4501125742599;3;4
4535485480962;4638564696071;0;1
4398048690176;4432408461441;1;1
4466768101376;4501127839875;0;1
4398046560512;4432408396161;2;4
4466766004480;4501394178433;2;2
4398314963072;13228767723651;1;1
4398046527618;4432676798595;180;360
4398315028480;4432674799745;1;1
4398317060096;4501396307969;1;1
4398314995712;13228769853441;2;5
13194139549698;13297218797571;0;1
8830452760579;13228499288071;2;3
13194139615232;13228499386497;0;1
8830452760579;30820685332483;1;3
34628206593;4432674799617;1;2
4466766069760;4501394276353;0;1
4398314995712;4638833164289;0;1
13262859026432;30889406906369;5;10
13194139549698;30820687429635;4;8
4466766004352;4501127839875;3;7
4466770198528;4501400469505;0;2
34359803907;4432406364163;0;2
4398052818944;4432412590209;1;1
34359804033;4432406364289;2;4
4398314995712;4432674799745;1;1
13194139549952;13228767723905;0;1
4398046527872;4432408396161;9;13
4398046560384;4501127872641;6;10
4398314963072;4501396275329;5;9
4466766004226;4501394178179;2;3
4466766004480;4501127840129;3;6
4604204957696;4638833131649;2;2
13262859026432;30889404809345;1;1
13262859026432;13297218765185;1;1
13194139549952;13297218765185;0;1
4398046527746;4432408363395;11;25
4398046528256;4432406266755;1;1
4398314963200;4432674734465;0;1
13194139549698;13228767723651;0;1
4398046560258;4432406364291;0;1
4604204957696;4638566793345;7;9
4467302875136;4501931049089;0;1
13194141646848;13228769820675;1;1
13194139549824;30820685332611;0;1
4398314995712;4432674734211;1;2
4398314962948;4433211572231;1;1
4398317060096;4432676798595;0;1
4466766036992;4501125775367;0;1
103347650561;4638833131521;0;2
4398314962946;4432674734211;0;1
4398046527618;4432406364291;0;1
4466766004226;4501132034051;11;24
34628239361;4432674799617;0;3
4398851833856;4433213702145;2;7
4467034439680;13434926153729;0;1
4398583463936;4433211670529;0;1
13194139549698;13228499288451;0;1
13194407985152;13228767723651;1;2
4398314963072;13228767756417;0;1
30786325594112;30820685365251;1;1
13262859026432;13297487200259;1;1
13194139582464;13228501417987;3;6
4398046527500;4432406265999;0;1
13194139582464;13297218797571;0;1
13194139549824;13228499320963;0;1
4466766004226;4501931048963;0;1
13194407985152;13297487233025;0;1
4398317060096;4638835228673;0;2
4535487578112;4638566793345;0;1
13194139549824;13228499288199;0;1
13194407985152;30820955865089;8;13
13262859026432;13297220861955;2;5
4398319157248;4433217863681;2;6
8830454857857;13297220862337;1;1
4466766036992;4501125775745;0;1
4398046527746;4432406266247;0;1
4466766004480;4501125742979;0;1
4398046527494;4432408395783;14;29
4466766036992;4501931081729;0;1
4398046593028;4432406364167;1;1
21990232572032;30820685332611;0;1
13194139549824;30820687429761;8;13
13194139549952;13228499321217;1;1
13194407985152;30820953768065;1;1
13194139582464;13228501418113;3;6
34361868417;4638566826113;1;1
4466766004228;4501125742727;1;1
4604204957696;4638564696195;1;1
13262859026432;13297218797697;1;1
4466766069760;4501125841025;0;1
4398314995712;4433211605121;0;1
4466766036992;4501394210945;0;1
4398046560260;4432406298759;1;1
4398314995712;4501394210945;1;1
13194139582464;13228499386497;0;1
4466766036992;4501125775491;0;1
4466766004480;13297218765185;1;1
30786325594112;30820685365377;1;1
48378511638528;66005057421441;1;1
34361835905;13228501418369;0;1
4398046560512;4501125775745;1;1
4398046625792;4432674799745;1;1
4398046560512;4432406299011;1;1
13194141646848;30820687429761;0;1
4398314995712;4501394210819;1;2
4535485513728;4638564728835;0;1
21990501007360;30820953767939;1;1
4398046593152;13228499386497;1;1
4466766004352;13297218797697;2;2
13194139549824;30820685365377;0;1
4466766036992;4501127872515;0;2
4398314995712;4432676831235;7;13
4398050721920;4432412590209;7;11
4398048657408;4432676831361;0;1
4398314963072;4433211572355;0;1
4467034439680;13297489297409;2;5
4398050787328;4432412655617;4;8
30786325594112;30820685332611;0;1
13194407985152;13229304627201;1;1
4467034439680;4501394210945;0;1
4398046593152;4432406364291;0;1
4466766004226;13297218764931;0;1
21990232572032;30889404809345;0;1
13194139549700;13228767723527;1;1
4466766004228;4501125775367;0;1
39582687051776;66005325856769;1;1
21990501007360;30820953768065;1;1
4398314962948;13228767723527;0;1
13331578503168;13434659815425;3;6
13194407985152;13228774014977;2;4
13262859026432;13297489297409;2;3
4466766036992;4501132066817;10;13
4535485513728;4638566825985;1;3
4398046527494;4501127839751;3;12
4604204957696;4638833131523;1;1
22058952048640;30889404809219;0;1
13194147938304;13228513968129;1;3
34630271105;13228769853569;1;1
4398314963072;13228769820801;1;4
4398851833856;4501933146113;7;12
4466766004352;4501394210945;2;3
13194141646848;13228501483521;0;1
4604204957696;4638566825985;1;4
4466766004226;4501127872515;10;24
13194139582464;13228767756291;1;2
4398046625792;4501125841025;0;1
4398314962946;4432674734087;1;1
4535485480962;4638564728835;0;1
4535753916416;4638833131523;1;1
13194407985152;13434926153729;1;2
4398851833856;4501931049089;0;1
103079215233;4638564696193;1;3
13194141646848;13228501418113;0;1
4398851833856;4501931081729;0;1
4398046527494;4432676798471;178;359
4398314962946;4432680992771;9;22
30786325594112;30820953767939;1;2
4398046625792;4432674799619;1;1
4398046593152;4432674799745;2;2
4466766004352;4501931049089;0;1
4398046560384;4432674734211;1;1
13194139582464;13229304627201;1;1
30786325594112;30820953768065;0;1
4398046527620;4432406298759;1;1
4398583398528;4433211572355;0;1
13194407985152;13297487200259;0;1
30786325594112;30820691623937;1;3
21990232572032;30820685365377;1;2
4398046593152;4432408461441;13;18
4398046527872;4432406364545;1;1
4398046527872;13228499321217;1;1
4398046658688;4432406495361;1;1
4398048624768;4432676831361;3;3
13194139615232;13228499386371;0;1
4398046527872;4432674734465;2;2
4398046527746;4432406299011;0;1
4398046527872;13228501385601;3;7
4466766004352;13297220862081;1;5
21990232572032;30820687429761;7;12
4466768101376;13297220861955;1;1
4398048690176;4432408461315;0;1
4398046527500;4432674701327;1;1
4398046560260;4432674734087;1;1
4398046527500;4432408363023;0;1
13194139549704;13228499288079;1;1
4466766004352;4501394178179;2;2
4467302875136;4501931048963;0;1
4672924434434;4913442603011;0;1
4398314995712;4501394276353;1;1
4398314963072;4501394178433;1;1
30786325594112;30889404809345;0;1
4535485480962;4638833131523;0;1
4398583431168;4433213702145;1;3
4398054948864;4432420978689;7;11
4398046560258;13228501417987;6;19
13194143744000;30820691623937;0;3
4466766004352;4638566793345;2;3
4604204957696;4638570987521;0;2
4398046560258;4432408395783;30;49
13194139549698;13228501385223;11;26
4398583398402;4433213669379;126;267
4398314995712;4432681025537;6;10
4466766004352;4501125775491;1;1
4398048624768;4432408395907;1;1
4398046560258;4638564728835;0;1
21990232571908;30820685332487;1;1
4398046527500;4501125742607;0;1
4466766004352;4501127840129;2;6
4398048624648;4432408363023;1;1
13194141646848;13297220861955;1;1
4398048624644;4432676798471;0;1
13194139582464;13228499320839;0;1
4398046625792;4432406364291;1;1
4398048657408;4501127872641;0;1
4398317060096;4432676798849;0;1
13194141646848;30820955865089;0;1
4398315028480;4433211670529;1;1
4398319157248;4432681025537;9;13
4398851833856;4433211572231;2;2
4467034439680;4501931048963;1;1
4398046691328;4432406495235;0;1
4398315028480;4501394276353;0;1
4398314962946;4432676798471;19;36
4398052818944;4501132034051;0;1
4398851833856;30821490638849;0;1
4398046527618;4432674734211;2;2
34628206595;4501394210947;1;1
4398046527872;4432674701699;1;1
4398583398528;4501931049089;1;1
4398046560384;4501394210945;1;1
4398046527618;4432674701699;0;1
4398048624768;4432676798595;0;1
4399120269440;4434285314177;0;1
13194676420608;13229304594561;1;1
8830454890497;13297220894849;1;1
57174604660736;66073776898049;0;1
103081312257;4638566793217;0;2
4398046560384;4432674799745;0;1
4398314962946;4432674701699;1;1
4398046560258;4432406299011;0;1
4398048624768;4432408363395;1;1
4398046528128;4432406266755;0;1
4398317060096;4432676798471;2;2
4467034439680;13297487200259;0;1
4398314962952;4432674701327;2;2
13194407985152;13229304594435;0;1
4398314962948;4432674701327;0;1
34361835651;4432676831363;0;1
13194139549700;30820685332487;0;1
4398046560258;13297218797571;1;1
4398046560384;13297218797697;1;1
30786325594112;30820955865089;1;3
4398046560384;4432408396161;0;3
4398046527618;4501125742979;0;1
39582418616448;66005057421441;1;1
4398048624768;13228769820801;1;1
39582420713472;66005059518465;1;1
4398048657408;13228501417987;0;1
4398046527624;4432406265999;0;1
39651138093056;66073776898049;2;2
4466766004352;30889404809345;1;1
4466766004226;30889404809219;1;1
4466768101376;30889406906369;1;2
26422907240449;66074045333505;1;1
4466766004352;13297487200385;1;2
4466766004352;13434657718401;0;1
4466766036992;13297218797571;0;1
4398046560258;4432676831235;130;274
4398048624644;4432408363143;1;1
4398048624896;4432408396161;0;1
4398314963072;4433211605121;1;1
4398314962946;4433211604995;1;1
4398048624768;4432408461441;1;1
8830452858881;30820685430913;0;1
4398314962946;4432674799619;1;1
4398046658562;4432406495235;1;1
4398050721794;4432412590083;21;38
4398314963200;13228767723905;1;1
4398317060096;13229306691585;1;1
4398851833856;13229304594561;1;1
4399388704768;13230378336257;1;1
4398317060096;13228769820801;0;1
4467034439680;13297487200385;0;1
4398314995712;13229304627201;0;1
21990234669056;30820687429761;1;1
4398052818944;30820691623937;0;1
57174604660736;66005057454081;0;1
21990232571906;30820685332611;1;1
4604204957696;13434657751041;1;2
4466766036992;13297487233025;1;1
21990232571906;30889404809219;0;1
13194139549824;13434657718401;2;6
4398314995712;4432674734087;1;1
4398317060096;13228769820675;1;1
4467034439680;4501394210819;0;1
4398314962948;4432674734087;0;1
4398048657408;4432408395783;0;1
4604204957696;4638564728835;1;1
4466768101376;4638566793219;1;1
4466766004352;4638564696195;1;1
4466768101376;4501127872515;1;1
4467034439680;4638833131523;0;1
4466766004232;4501125742607;1;1
4398314995712;13228767756291;1;1
34359771143;4432676831239;1;1
4398046527500;4432406298639;0;1
4398050721920;4432412557443;0;3
4398050721920;13228505579649;8;13
4398048624642;4432408395783;0;1
4398050721794;4432412557443;8;21
4398046528256;4432408363905;0;1
34359771143;4432674734095;1;1
4467034439680;4501396275203;9;15
13194141646848;13228501417987;1;1
103079215111;4501931048967;1;1
34361835651;13228769820803;0;1
13194141646848;13434659815425;0;2
4398046691328;13228499517441;1;1
4398046560384;13228767756417;0;1
4466766004226;4638564696195;0;1
4398048624644;4432412557319;0;1
34628239363;13228767821827;0;1
4466766004226;13297220861955;34;55
4466768101376;13297220894721;1;1
22058952048640;30889673244673;1;1
4398851833856;13229304594435;0;1
4466770198528;13297225056257;1;3
4467302875136;4501933146113;2;3
4466770198528;4638570987521;1;3
4466766036992;4638566825985;1;3
4398583431168;4433211604995;1;1
4535485481088;4638833131649;0;1
4398048657408;4432412590209;0;1
4604204957696;4638564696071;0;1
13194139582464;13228501483521;1;1
4398046691328;4432408592385;0;1
4398046560384;13228499386497;1;1
4398048624642;13297220861955;1;1
4398314962946;4501394178055;1;1
4398046527872;30820685332865;0;1
13194141646848;13228501385347;0;1
4398314963072;4432674799745;0;1
4398046527620;4432408363143;2;5
4398046527872;4501127840129;7;11
4398046527618;4432408395907;15;30
4398583398402;4434285314051;0;1
4398046527494;13228501385223;25;44
4398046593026;4432408461315;11;25
4398050721794;13228505579523;11;26
4398054916098;4432420945923;16;30
4535485480962;4638566793219;10;21
4398046560258;4433211604995;0;1
4535485513728;4638833164289;1;1
4398046691328;4501125971969;1;1
4398046527618;4501125742727;1;1
4398314962946;13297487200259;1;1
57174604660736;66005057421441;1;1
21990236766208;30820691623937;2;4
4398048624644;13228501385223;1;1
4398046527748;4432406266247;0;1
4398314962946;13228767723651;0;1
4398059110400;4432420978689;8;12
4398059110400;4432420945923;3;6
4398050721796;4432412557319;1;3
4398046625792;4501127938049;0;2
13194676420608;13298024071169;1;1
13194139549698;13229304594435;1;1
13194139549824;13297487200385;1;1
30786325594112;30821490638849;1;1
30786325594112;30889673244673;1;1
13195213291520;13230378336257;0;1
13331578503168;13434926153729;0;1
4398046527620;13228499288199;1;1
4398048624768;4501127839875;1;1
4398046560384;4501125775491;1;1
13194139549824;13297218764931;0;1
103079280643;4501394276355;0;1
4398314962946;30820953767939;1;1
4466766069760;13297218863105;1;1
34366029827;13228505612291;0;1
4398317060096;4433213702145;1;1
4398052818944;4432412557443;0;1
13194407985152;13228767723905;0;1
34374418433;4432420946051;4;5
21990232571906;30820687429635;20;38
34366029833;4432412557327;3;5
4398050721794;4432412557319;27;46
34630271105;4432676798599;34;65
4398059110400;4432689381377;1;3
4466766036992;4501396307969;2;4
4398314962946;4501931048963;1;1
4398314962946;4638833131523;0;2
4398046527872;13228767723905;1;1
34628272129;4432674800001;1;1
4398046527872;4432676798849;5;9
35165077505;4433213702273;1;1
4398050721920;4432680992897;5;8
34630303745;4432676831363;15;35
34630270979;4432676798851;0;1
4604204957696;13434926153729;1;1
4604204957696;4639370002433;0;1
4398583431168;4501931081729;0;1
21990232604672;30820953800705;1;1
4398048657408;4432676831235;0;1
4398583431168;13229304627201;0;1
4398050754560;4432681025537;3;5
34628173831;4432676831239;0;1
35165077505;4433211670657;1;1
8830721228801;13228769853569;1;1
34628206849;4501394211201;0;1
34630270979;30820955865091;0;1
4398046527618;4433211572355;1;1
4398046527494;4433211572231;0;1
4466768101376;4501396307969;1;1
4398052818944;4433217863681;0;1
4604204957696;4638833164289;1;1
4466766004352;4638833131649;1;1
13262859026432;13434926153729;0;1
34630271105;4432676831363;14;33
4398583398402;4433211572355;0;1
4398046527498;4432674701327;1;1
